GROUP/CODE/NAME/YEAR/ANTIGEN/ANTIGEN_DESCRIPTION/COVERAGE_CATEGORY/COVERAGE_CATEGORY_DESCRIPTION/TARGET_NUMBER/DOSES/COVERAGE
COUNTRIES/CAN/Canada/2015/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2014/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2014/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2013/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2013/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2012/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2012/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2011/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2011/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2010/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2010/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/0/0/NA
COUNTRIES/CAN/Canada/2009/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2009/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2008/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2008/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2007/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2007/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2006/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2006/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2005/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2005/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2004/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2004/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2003/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2003/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2002/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2002/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2001/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2001/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2000/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2000/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2021/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2021/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/92
COUNTRIES/CAN/Canada/2020/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/92
COUNTRIES/CAN/Canada/2020/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2019/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/87
COUNTRIES/CAN/Canada/2019/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2018/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2018/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/87
COUNTRIES/CAN/Canada/2017/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2017/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/94.3
COUNTRIES/CAN/Canada/2016/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/87
COUNTRIES/CAN/Canada/2016/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2015/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/95.3
COUNTRIES/CAN/Canada/2015/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2014/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2014/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/87
COUNTRIES/CAN/Canada/2013/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/95.3
COUNTRIES/CAN/Canada/2013/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2012/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2012/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2011/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/96
COUNTRIES/CAN/Canada/2011/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/87
COUNTRIES/CAN/Canada/2010/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2010/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/89
COUNTRIES/CAN/Canada/2009/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2009/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2008/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2008/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/92
COUNTRIES/CAN/Canada/2007/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/94
COUNTRIES/CAN/Canada/2007/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2006/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2006/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/94.9
COUNTRIES/CAN/Canada/2005/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2005/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2004/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2004/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2003/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91
COUNTRIES/CAN/Canada/2003/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2002/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2002/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/88
COUNTRIES/CAN/Canada/2000/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2000/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAN/Canada/2021/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/94
COUNTRIES/CAN/Canada/2021/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/92
COUNTRIES/CAN/Canada/2020/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/94
COUNTRIES/CAN/Canada/2020/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/92
COUNTRIES/CAN/Canada/2019/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/94
COUNTRIES/CAN/Canada/2019/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2018/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2018/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/94
COUNTRIES/CAN/Canada/2017/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/94
COUNTRIES/CAN/Canada/2017/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2016/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2016/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2015/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2015/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2014/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2014/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2013/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2013/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2012/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2012/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2011/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/87
COUNTRIES/CAN/Canada/2011/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2010/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2010/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/89
COUNTRIES/CAN/Canada/2009/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2009/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2008/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2008/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/92
COUNTRIES/CAN/Canada/2007/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2007/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/94
COUNTRIES/CAN/Canada/2006/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2006/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2005/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/93
COUNTRIES/CAN/Canada/2005/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2004/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2004/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/96
COUNTRIES/CAN/Canada/2003/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2003/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/91
COUNTRIES/CAN/Canada/2002/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/88
COUNTRIES/CAN/Canada/2002/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2001/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/89
COUNTRIES/CAN/Canada/2001/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CAN/Canada/2000/DTPCV3/DTP-containing vaccine, 3rd dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/89
COUNTRIES/CAN/Canada/2000/DTPCV1/DTP-containing vaccine, 1st dose/WUENIC/"WHO/UNICEF Estimates of National Immunization Coverage"/NA/NA/95
COUNTRIES/CYM/Cayman Islands/2021/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/817/750/91.8
COUNTRIES/CYM/Cayman Islands/2021/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/848/848/100
COUNTRIES/CYM/Cayman Islands/2020/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/742/632/85.18
COUNTRIES/CYM/Cayman Islands/2020/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/756/727/96.16
COUNTRIES/CYM/Cayman Islands/2018/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/732/682/93
COUNTRIES/CYM/Cayman Islands/2018/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/746/724/97
COUNTRIES/CYM/Cayman Islands/2017/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/686/652/95
COUNTRIES/CYM/Cayman Islands/2017/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/686/667/97
COUNTRIES/CYM/Cayman Islands/2003/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/594/549/92.42
COUNTRIES/CYM/Cayman Islands/2003/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/594/NA/NA
COUNTRIES/CYM/Cayman Islands/2001/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/NA/NA/92.16
COUNTRIES/CYM/Cayman Islands/2000/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/630/NA/NA
COUNTRIES/CYM/Cayman Islands/2000/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/630/586/93.02
COUNTRIES/CYM/Cayman Islands/2021/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/100
COUNTRIES/CYM/Cayman Islands/2021/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/91.8
COUNTRIES/CYM/Cayman Islands/2020/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/96.16
COUNTRIES/CYM/Cayman Islands/2020/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/85.18
COUNTRIES/CYM/Cayman Islands/2018/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/97
COUNTRIES/CYM/Cayman Islands/2018/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/93
COUNTRIES/CYM/Cayman Islands/2017/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/97
COUNTRIES/CYM/Cayman Islands/2017/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/95
COUNTRIES/CYM/Cayman Islands/2003/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CYM/Cayman Islands/2000/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/93.02
COUNTRIES/CYM/Cayman Islands/2000/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/NA
COUNTRIES/CAF/Central African Republic/2021/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/169348/165760/97.88
COUNTRIES/CAF/Central African Republic/2021/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/169348/132494/78.24
COUNTRIES/CAF/Central African Republic/2020/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/166134/165773/99.78
COUNTRIES/CAF/Central African Republic/2020/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/166134/132601/79.82
COUNTRIES/CAF/Central African Republic/2019/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/162952/131879/80.93
COUNTRIES/CAF/Central African Republic/2019/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/162952/167831/102.99
COUNTRIES/CAF/Central African Republic/2018/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/159801/118376/74
COUNTRIES/CAF/Central African Republic/2018/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/159801/151978/95
COUNTRIES/CAF/Central African Republic/2017/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/156685/83838/54
COUNTRIES/CAF/Central African Republic/2017/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/156685/110095/70
COUNTRIES/CAF/Central African Republic/2016/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/153587/122068/79.48
COUNTRIES/CAF/Central African Republic/2016/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/153587/83410/54.31
COUNTRIES/CAF/Central African Republic/2015/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/150574/71330/47
COUNTRIES/CAF/Central African Republic/2015/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/150574/103518/69
COUNTRIES/CAF/Central African Republic/2014/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/147589/97329/66
COUNTRIES/CAF/Central African Republic/2014/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/147589/60261/41
COUNTRIES/CAF/Central African Republic/2013/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/144648/64277/44.44
COUNTRIES/CAF/Central African Republic/2013/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/144648/41150/28.45
COUNTRIES/CAF/Central African Republic/2012/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/141777/111262/68.16
COUNTRIES/CAF/Central African Republic/2012/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/141777/81950/57.8
COUNTRIES/CAF/Central African Republic/2011/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/138952/89319/64.28
COUNTRIES/CAF/Central African Republic/2011/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/138952/116077/83.54
COUNTRIES/CAF/Central African Republic/2010/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/136798/77817/56.88
COUNTRIES/CAF/Central African Republic/2010/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/136798/102408/74.86
COUNTRIES/CAF/Central African Republic/2009/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/133456/116254/75.66
COUNTRIES/CAF/Central African Republic/2009/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/133456/75629/49.22
COUNTRIES/CAF/Central African Republic/2008/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/130792/66388/51
COUNTRIES/CAF/Central African Republic/2008/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/130792/113606/87
COUNTRIES/CAF/Central African Republic/2007/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/128187/130370/102
COUNTRIES/CAF/Central African Republic/2007/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/128187/107883/84
COUNTRIES/CAF/Central African Republic/2006/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/125643/110821/88
COUNTRIES/CAF/Central African Republic/2006/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/125643/132090/105
COUNTRIES/CAF/Central African Republic/2005/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/122029/77958/63.88
COUNTRIES/CAF/Central African Republic/2005/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/122029/55634/45.59
COUNTRIES/CAF/Central African Republic/2004/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/119245/86531/73
COUNTRIES/CAF/Central African Republic/2004/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/119245/59307/50
COUNTRIES/CAF/Central African Republic/2003/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/133836/67713/52
COUNTRIES/CAF/Central African Republic/2003/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/133836/37046/28
COUNTRIES/CAF/Central African Republic/2002/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/130549/37455/29
COUNTRIES/CAF/Central African Republic/2002/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/130549/29845/23
COUNTRIES/CAF/Central African Republic/2001/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/127791/29828/23
COUNTRIES/CAF/Central African Republic/2001/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/127791/45584/36
COUNTRIES/CAF/Central African Republic/2000/DTPCV1/DTP-containing vaccine, 1st dose/ADMIN/Administrative coverage/124698/56145/45
COUNTRIES/CAF/Central African Republic/2000/DTPCV3/DTP-containing vaccine, 3rd dose/ADMIN/Administrative coverage/124698/36157/27.2
COUNTRIES/CAF/Central African Republic/2021/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/97.88
COUNTRIES/CAF/Central African Republic/2021/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/78.24
COUNTRIES/CAF/Central African Republic/2020/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/99.78
COUNTRIES/CAF/Central African Republic/2020/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/79.82
COUNTRIES/CAF/Central African Republic/2019/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/61
COUNTRIES/CAF/Central African Republic/2019/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/77
COUNTRIES/CAF/Central African Republic/2018/DTPCV3/DTP-containing vaccine, 3rd dose/OFFICIAL/Official coverage/NA/NA/74
COUNTRIES/CAF/Central African Republic/2018/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/95
COUNTRIES/CAF/Central African Republic/2017/DTPCV1/DTP-containing vaccine, 1st dose/OFFICIAL/Official coverage/NA/NA/70
